0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y
15.1924610538,1951.,15.1926563186,1992.,15.192756216,2029.,15.1928663654,14154.
15.1974683208,1966.,15.197627346,1976.,15.1977613372,2033.,15.1979031963,15204.
15.2022164268,1978.,15.2023384971,1947.,15.2025144500,2039.,15.202675621,16198.
15.2070191307,1996.,15.2072160644,1927.,15.2073352737,2041.,15.2074993057,710.
15.2120383186,2020.,15.2122373981,1924.,15.2123642368,2024.,15.2125423355,1634.
15.2169893188,2028.,15.2171671791,1935.,15.2173023624,1996.,15.2174802227,2614.
15.2220461769,2030.,15.2221563262,1952.,15.2223403854,1986.,15.2225113315,3636.
15.227142374,2037.,15.2272801799,1961.,15.2274153633,1963.,15.2276592655,4686.
15.2321498794,2033.,15.2322750492,1980.,15.2324603004,1954.,15.2326941890,5722.
15.2371123237,2014.,15.237313549,1989.,15.2374976081,1955.,15.2376594943,6856.
15.242130558,2019.,15.2422364158,2004.,15.2423715991,1950.,15.2425055904,7962.
15.2472720546,1995.,15.2474999828,2036.,15.2476571006,1945.,15.2477863235,8984.
15.2521489067,1962.,15.2522762222,2047.,15.2524133129,1958.,15.2526142997,9964.
15.2572212619,1951.,15.2574692172,2038.,15.2576282424,1980.,15.2577643795,10958.
15.2621953887,1937.,15.2624073429,2029.,15.2626781864,1998.,15.2628133697,11854.
15.2674756450,1943.,15.2676158351,2009.,15.2677591247,2018.,15.2678940696,12862.
15.2723732395,1951.,15.2725031776,1992.,15.2726622028,2033.,15.2727973861,13828.
15.2774720592,1967.,15.2776279849,1973.,15.2777619762,2036.,15.2779043121,14864.
15.2824211521,1988.,15.2826300067,1960.,15.2827630443,2028.,15.2829420967,15886.
15.2870362205,1998.,15.2872105045,1946.,15.2873344821,2025.,15.2875585956,552.
15.2920415801,2022.,15.2921245498,1939.,15.2923415107,2007.,15.2924614353,1616.
15.2970190448,2037.,15.2971499366,1937.,15.2973761959,1990.,15.2974713249,2638.
15.3020029468,2060.,15.3021812839,1934.,15.3023171825,1970.,15.3025012416,3492.
15.3072312278,2048.,15.3074102802,1961.,15.3075414104,1948.,15.307705204,4402.
15.3121703071,2038.,15.3122773571,1989.,15.3125033779,1940.,15.312715332,5410.
15.3171449108,2027.,15.3173602027,2002.,15.3175023002,1937.,15.3176134033,6334.
15.3220773143,2006.,15.3221972389,2020.,15.3224223060,1940.,15.3225741786,7398.
15.3272612495,1974.,15.3273682994,2020.,15.3275013370,1961.,15.3277082843,8462.
15.3322163028,1975.,15.3323471946,2019.,15.3326332969,1978.,15.3327691955,9554.
15.3371880455,1963.,15.3374030990,2020.,15.3375451965,1981.,15.3376603527,10660.
15.3422012729,1944.,15.3424272937,2025.,15.3425622386,2008.,15.3426773948,11654.
15.3474541110,1945.,15.3476112289,2002.,15.3477511806,2029.,15.3478453559,12690.
15.3525042934,1949.,15.3526552124,1983.,15.3527553482,2037.,15.3528662128,13586.
15.3574273986,1957.,15.357555191,1959.,15.3577154083,2046.,15.3578641815,14510.
15.3624902172,1983.,15.3626163406,1954.,15.3627832336,2036.,15.3629582328,15532.
15.3670583171,1992.,15.3672373695,1938.,15.3673713607,2027.,15.3675592346,170.
15.3720493717,1995.,15.3722656173,1929.,15.3724036617,2016.,15.3725855751,1122.
15.3770885868,2024.,15.3772705001,1952.,15.3774054450,1992.,15.3775415821,2172.
15.3820815486,2045.,15.3822415275,1962.,15.3823714656,1968.,15.3825524253,3250.
15.387196104,2044.,15.3873303337,1973.,15.3874621791,1953.,15.3875563545,4258.
15.3921871585,2043.,15.3922942085,1989.,15.3924541873,1939.,15.3926103515,5266.
15.3971772594,2038.,15.3973071975,2009.,15.3974433345,1920.,15.3975782794,6190.
15.4020393295,2009.,15.4021773738,2020.,15.4024043483,1930.,15.4024691982,7128.
15.4071510238,1989.,15.4072809619,2037.,15.4074149532,1941.,15.4076486034,8066.
15.4122264785,1978.,15.4123635692,2042.,15.4125886363,1951.,15.4127076072,9004.
15.4172144336,1957.,15.417349617,2036.,15.4175753993,1979.,15.4177813930,10026.
15.4222243232,1961.,15.4223902626,2018.,15.4225323600,1999.,15.4227292938,11020.
15.4273701114,1963.,15.4274871749,2002.,15.4276433391,2010.,15.4277913970,12126.
15.4324593944,1963.,15.4326541824,1983.,15.432762186,2024.,15.43288521,13232.
15.4374351901,1964.,15.4375741882,1959.,15.4377372665,2042.,15.4379191799,14226.
15.4424498481,1978.,15.4425840778,1952.,15.4427860183,2034.,15.4429293079,15248.
15.4472723407,1994.,15.4474533004,1941.,15.4475913448,2031.,15.4477923316,16270.
15.4520543022,2014.,15.4521813793,1929.,15.4523663921,2023.,15.4525056285,782.
15.4570496482,2027.,15.4572124881,1942.,15.4573495788,1996.,15.4575274391,1818.
15.4620480937,2031.,15.4621773166,1957.,15.4623122615,1978.,15.4624782009,2854.
15.4671173496,2037.,15.4672482414,1964.,15.4673753185,1957.,15.4675093097,3862.
15.4721851749,2024.,15.4722981853,1989.,15.4724333686,1949.,15.472612421,4926.
15.4772229595,2013.,15.4774239463,2003.,15.477586071,1946.,15.4777203006,6046.
15.4820690555,2003.,15.4822411937,2015.,15.4823763771,1943.,15.482555191,7096.
15.4871623916,1990.,15.487426321,2036.,15.4876292152,1945.,15.4877193374,8062.
15.4921691818,1970.,15.4922972125,2053.,15.4924292964,1942.,15.4927072925,8986.
15.4972372455,1956.,15.4973743362,2045.,15.4976382656,1974.,15.4978166027,9924.
15.5022337837,1949.,15.5031791133,2031.,15.5034060878,1989.,15.5036459369,10862.
15.5072670383,1941.,15.5074680252,2018.,15.5076361103,2010.,15.5077853603,11772.
15.5124173564,1946.,15.5125463409,1994.,15.5127113265,2032.,15.5128481788,12794.
15.5173790855,1965.,15.5175133151,1976.,15.5176701946,2027.,15.5178053779,13830.
15.5224831504,1976.,15.5226393146,1963.,15.5228271884,2031.,15.5229363841,14838.
15.5275233192,1991.,15.5277023715,1948.,15.5278332633,2024.,15.5280201835,15902.
15.5320887966,2009.,15.5322153968,1937.,15.5323546333,2017.,15.5325115127,540.
15.5370605392,2026.,15.5371895236,1935.,15.5373814506,2004.,15.5375025672,1520.
15.5420635147,2043.,15.5422814292,1940.,15.5424416465,1983.,15.5426204605,2486.
15.5470619602,2054.,15.5472340984,1946.,15.5473750038,1967.,15.5475552482,3452.
15.5522301597,2039.,15.5524084968,1975.,15.5525114936,1946.,15.5526605052,4418.
15.5571904582,2022.,15.5573125286,2002.,15.5574465198,1944.,15.5576506061,5426.
15.5622282428,2015.,15.5624063415,2010.,15.5625472469,1937.,15.5626552505,6406.
15.5670402450,1990.,15.5671842498,2020.,15.5673103733,1951.,15.5675082607,7512.
15.5722322864,1979.,15.5724022788,2019.,15.5725572509,1969.,15.5727043552,8618.
15.5772133274,1971.,15.5774782104,2024.,15.5776553554,1980.,15.5777903003,9682.
15.5822432441,1948.,15.5824582977,2027.,15.5826442642,1993.,15.5828242702,10746.
15.5872240467,1933.,15.5874042911,2019.,15.5875382823,2011.,15.5876973075,11670.
15.5924351615,1940.,15.5925434036,1997.,15.5926852626,2027.,15.592864315,12636.
15.5974092884,1950.,15.5975451869,1977.,15.5977003974,2040.,15.5978331966,13532.
15.6024802131,1961.,15.6026382846,1957.,15.6027782363,2048.,15.6028712196,14484.
15.6075692577,1985.,15.6077022953,1947.,15.6078203124,2033.,15.6079583568,15450.
15.6120613021,1999.,15.6121902866,1949.,15.6123671932,2023.,15.6124782962,74.
15.6170564098,2006.,15.6172361774,1944.,15.6174183292,2008.,15.6175513668,1124.
15.622045557,2023.,15.6221771640,1951.,15.6223621768,1984.,15.6225002212,2216.
15.6271012229,2039.,15.6272793216,1954.,15.6274602813,1968.,15.6276452941,3266.
15.6321823997,2045.,15.6323163909,1970.,15.632537405,1951.,15.6327348155,4190.
15.6372352046,2044.,15.6374092502,1990.,15.6375573081,1934.,15.6376443309,5142.
15.6421921653,2028.,15.6423232955,2004.,15.6424582405,1924.,15.6425872249,6094.
15.6471043033,2006.,15.6473262710,2019.,15.6474173469,1944.,15.6476393146,7102.
15.6521273059,1990.,15.6522581977,2029.,15.6523933811,1946.,15.6525333328,7984.
15.6572261257,1980.,15.6574042243,2039.,15.6575432224,1952.,15.6576972408,9062.
15.6622157497,1966.,15.6623711986,2021.,15.6624973220,1983.,15.6627462310,10126.
15.6672442359,1968.,15.6673753662,2011.,15.6675093574,1991.,15.6676562232,11246.
15.6724102897,1952.,15.6725151939,2000.,15.6726713581,2014.,15.6728403968,12240.
15.6774430675,1945.,15.6775782508,1983.,15.6776922149,2033.,15.6779203815,13248.
15.6824109954,1953.,15.6825461788,1973.,15.6827083034,2046.,15.682844202,14256.
15.6875062389,1969.,15.6876483364,1962.,15.6877813739,2041.,15.6879592342,15208.
15.6922502918,1992.,15.6924183769,1939.,15.6926505966,2034.,15.6927836341,16132.
15.6970394058,2008.,15.6971812648,1927.,15.6973672313,2031.,15.6975033683,714.
15.7020543022,2024.,15.7022865219,1940.,15.7024600906,1999.,15.7026482028,1680.
15.7070463104,2030.,15.7071853084,1943.,15.7073562545,1986.,15.7074673576,2646.
15.7120752735,2040.,15.7122433586,1954.,15.7123632831,1971.,15.7126002712,3612.
15.7172019882,2036.,15.7174091739,1979.,15.7176542682,1951.,15.7177453441,4648.
15.7222462100,2031.,15.7224572105,1988.,15.7226374549,1935.,15.722735445,5698.
15.7270994586,2019.,15.7272406024,1993.,15.7273755474,1934.,15.7275555534,6594.
15.7321124477,2006.,15.7322943611,2027.,15.7324173851,1929.,15.7328713340,7602.
15.7372329635,1989.,15.7374093933,2042.,15.7375471992,1934.,15.7376823825,8512.
15.7422314090,1969.,15.7423613471,2040.,15.7424953384,1956.,15.7426543636,9436.
15.7472291393,1954.,15.7474079532,2035.,15.7475541038,1979.,15.7476873798,10430.
15.7522731227,1949.,15.7524493141,2022.,15.7525532646,1997.,15.7526972694,11424.
15.7574832839,1962.,15.7576404018,1997.,15.7577903671,2006.,15.7578704757,12432.
15.762434761,1971.,15.7625582618,1983.,15.7626703186,2016.,15.7628713054,13580.
15.7674682540,1973.,15.7675981922,1969.,15.7677534027,2021.,15.7679322166,14686.
15.7725220127,1983.,15.7726552886,1953.,15.7728333873,2029.,15.7729762001,15736.
15.7770421905,1998.,15.7771802349,1937.,15.7773611946,2031.,15.7774663372,388.
15.7820692462,2012.,15.7821913166,1934.,15.7823093338,2016.,15.7824852867,1368.
15.7870700759,2031.,15.7871852321,1935.,15.7873723907,2002.,15.7875023288,2306.
15.7920589847,2042.,15.7921893997,1951.,15.7923863334,1972.,15.7924921913,3258.
15.7972283763,2035.,15.7974083824,1968.,15.7975433273,1960.,15.7977013988,4322.
15.8021583957,2025.,15.8023021621,1982.,15.8024464054,1956.,15.8026411933,5358.
15.8072283668,2015.,15.8074121875,1998.,15.8075435562,1951.,15.8077485961,6338.
15.8120341701,2003.,15.8121543331,2013.,15.8123393459,1956.,15.8124564094,7514.
15.8172743720,1991.,15.8174243373,2027.,15.8176463050,1945.,15.8178232116,8550.
15.8221862716,1972.,15.8224442405,2037.,15.8226252002,1960.,15.8227591915,9572.
15.8272362155,1956.,15.8273733062,2046.,15.8275514049,1982.,15.8277702732,10468.
15.8322451515,1934.,15.8323643608,2035.,15.8326592845,1995.,15.832798521,11392.
15.8374374313,1943.,15.8375735683,2010.,15.8377366466,2014.,15.8378706378,12358.
15.8424268169,1956.,15.8425519866,1991.,15.8427114887,2022.,15.842861454,13338.
15.8474955959,1961.,15.8476624889,1976.,15.8477526111,2031.,15.8479395313,14402.
15.8524549407,1982.,15.8526349468,1962.,15.8528592987,2026.,15.8529942436,15382.
15.8570533199,1987.,15.8571882648,1963.,15.8573692245,2014.,15.857555191,146.
15.8620682163,2002.,15.8621871871,1955.,15.8623342914,2008.,15.8624713821,1210.
15.8670580787,2025.,15.8671803874,1947.,15.8673572940,1991.,15.8675342006,2330.
15.8720560474,2038.,15.8722353382,1940.,15.8723712368,1976.,15.8725412292,3296.
15.8772142333,2042.,15.8773653907,1972.,15.8774931831,1955.,15.8776472015,4360.
15.8821580810,2027.,15.8822832508,1987.,15.8824184341,1949.,15.8825905723,5354.
15.8871934814,2029.,15.8873224658,1997.,15.8875825805,1941.,15.8877466125,6376.
15.8920760555,2004.,15.8922052783,2019.,15.8923442764,1947.,15.8925214214,7468.
15.8972266120,1994.,15.897402565,2018.,15.8976455135,1959.,15.8977725906,8532.
15.9022114677,1983.,15.9023852748,2016.,15.9026053352,1982.,15.9028103752,9596.
15.9072542591,1961.,15.9073803825,2018.,15.9075131816,1982.,15.9076602859,10772.
15.9122651023,1948.,15.9124181671,2020.,15.9125543041,2001.,15.9127571983,11752.
15.9174201889,1944.,15.9175992412,2002.,15.9177093906,2025.,15.9178452892,12746.
15.9224131507,1947.,15.9226062698,1985.,15.9228582782,2038.,15.9229913158,13740.
15.9274852676,1960.,15.9276462001,1966.,15.9277792377,2043.,15.9279132289,14650.
15.9325161380,1983.,15.9327114028,1953.,15.9328453941,2031.,15.9330013198,15686.
15.9370422763,1991.,15.9371793670,1951.,15.9373133583,2023.,15.9375343723,282.
15.9420631332,2008.,15.9422324104,1954.,15.9423733158,2004.,15.9425533218,1318.
15.9470982952,2013.,15.9472763938,1960.,15.9474192066,1993.,15.9475572509,2424.
15.9520945949,2031.,15.9522636337,1961.,15.9524104995,1977.,15.9525554580,3544.
15.9571829242,2038.,15.9573634071,1974.,15.9574993057,1957.,15.9576542778,4608.
15.9622271461,2037.,15.962318222,1982.,15.9624581737,1947.,15.9626942081,5616.
15.9671273632,2027.,15.9673014087,2004.,15.9674842758,1938.,15.9676602287,6582.
15.9720173282,2004.,15.972214262,2015.,15.9723663730,1943.,15.9725013179,7618.
15.9772403640,1996.,15.9773583812,2023.,15.9775813026,1952.,15.9777841968,8696.
15.9822442932,1979.,15.9824202461,2028.,15.9826436443,1965.,15.9827335281,9704.
15.9872715873,1969.,15.9874515933,2020.,15.9875896377,1983.,15.9877434177,10782.
15.9922140045,1964.,15.99234132,2009.,15.9924762649,1999.,15.9926503105,11874.
15.9974382324,1967.,15.9976401729,1997.,15.9977271957,2002.,15.9978743,13036.
16.0024674339,1955.,16.0026591224,1981.,16.0027943058,2030.,16.0029933853,14086.
16.0075314445,1965.,16.0077004833,1969.,16.0078304214,2032.,16.0079756183,15164.
16.0123954219,1979.,16.0125434799,1954.,16.0127835674,2040.,16.0128734512,16074.
16.0170963211,1997.,16.017187397,1929.,16.0174103183,2043.,16.0175533695,656.
16.0220380229,2011.,16.0222173137,1944.,16.0223942203,2003.,16.0225751800,1622.
16.0270882053,2019.,16.0272283954,1948.,16.0273642940,1996.,16.0275445384,2728.
16.0320675773,2029.,16.0321884555,1950.,16.0323245925,1980.,16.0325584812,3666.
16.0372367305,2022.,16.0373611850,1968.,16.0375361843,1971.,16.0376513404,4758.
16.042165081,2024.,16.0423841876,1981.,16.0425272388,1958.,16.0426383419,5850.
16.0470843715,2018.,16.0472333831,1999.,16.0474112434,1947.,16.0475433273,6970.
16.0521462364,1997.,16.0522773666,2017.,16.0524123115,1944.,16.0526163978,8006.
16.0572326583,1991.,16.0574829978,2040.,16.0576429767,1937.,16.0578220291,8930.
16.0622511310,1970.,16.0624783439,2043.,16.0626402301,1956.,16.0627782745,9924.
16.0672340793,1961.,16.0673733158,2029.,16.0675201816,1981.,16.0676393909,10946.
16.0722370548,1964.,16.0724053783,2019.,16.0726364059,1994.,16.0727262897,11954.
16.0774362487,1963.,16.0775711936,2004.,16.0777352256,2008.,16.0778744621,13018.
16.0825035972,1964.,16.0826476020,1993.,16.0827815933,2017.,16.0829146308,14068.
16.0875280303,1973.,16.0876543922,1991.,16.0877771778,2016.,16.0879543228,15272.
16.0920963687,1980.,16.0922332210,1961.,16.0923612518,2021.,16.0925243301,22.
16.0970580978,1995.,16.0972431106,1944.,16.0973782939,2028.,16.0975532932,1030.
16.1021094722,2018.,16.1022396488,1931.,16.1023905677,2012.,16.1025855941,2052.
16.1070211334,2045.,16.1071455879,1930.,16.1073704166,1998.,16.1075365943,2962.
16.1122308177,2032.,16.1124451560,1956.,16.1126482887,1978.,16.1127803726,3998.
16.1172662181,2031.,16.1174185676,1959.,16.1175535125,1963.,16.1176906032,5020.
16.1221955223,2038.,16.1223326129,1982.,16.1224894924,1945.,16.1226234836,6084.
16.1270471019,2015.,16.1271789474,1999.,16.1273200912,1947.,16.1275003356,7134.
16.1322698993,2000.,16.1324029369,2016.,16.1325083179,1949.,16.1327522201,8212.
16.1372442646,1995.,16.1373722953,2023.,16.1376352710,1950.,16.1377733154,9290.
16.1422167224,1974.,16.1423845691,2036.,16.142626564,1966.,16.1428044242,10326.
16.1472425861,1949.,16.1474335594,2038.,16.1475766105,1983.,16.1476896209,11278.
16.1524141235,1949.,16.1525412006,2024.,16.1527343196,1999.,16.1528823776,12272.
16.1574063701,1952.,16.1575832767,2006.,16.1578352851,2012.,16.1579602165,13280.
16.1624570293,1951.,16.1626553935,1990.,16.162768404,2029.,16.1629062099,14302.
16.1675413055,1968.,16.1677902145,1971.,16.1679253978,2028.,16.1680612964,15422.
16.1720123691,1978.,16.1721892757,1966.,16.1723652286,2024.,16.1725001735,32.
16.1770861549,1992.,16.1772272987,1962.,16.1773593826,2013.,16.1775362892,1208.
16.1820550365,2004.,16.1822030944,1960.,16.1823702259,2006.,16.182554285,2370.
16.1870592041,2032.,16.1872332496,1946.,16.1873743934,1986.,16.1875532073,3434.
16.1921611232,2042.,16.1923363609,1960.,16.1925223274,1965.,16.1926453514,4498.
16.1972282333,2038.,16.1973672313,1976.,16.1974983615,1951.,16.1976626319,5506.
16.2021840019,2029.,16.2023141784,1988.,16.2024975223,1951.,16.2026424808,6472.
16.2071175975,2015.,16.2073455257,2000.,16.2074294490,1944.,16.2076585693,7550.
16.2122214241,2006.,16.2123191757,2020.,16.2124593658,1940.,16.2126152915,8600.
16.2172711296,1985.,16.2174580497,2016.,16.2175934715,1963.,16.2177374763,9706.
16.2222099704,1983.,16.2224123878,2014.,16.2225513858,1971.,16.2226853771,10868.
16.2273183269,1967.,16.2274442119,2012.,16.2275803489,1985.,16.2277393741,11974.
16.2324569625,1958.,16.2326403064,2013.,16.2327692909,2008.,16.2329042358,13066.
16.2374682826,1936.,16.2375872535,1991.,16.2377474708,2037.,16.2379215164,14018.
16.2424917621,1955.,16.2426221771,1974.,16.2427564067,2035.,16.2428982658,15040.
16.2474382324,1968.,16.2475743694,1964.,16.2477803630,2039.,16.2479134006,15950.
16.2520723743,1987.,16.2522802753,1941.,16.2524371547,2034.,16.2526534004,588.
16.2570844097,2005.,16.2572613162,1948.,16.2574403686,2020.,16.2576163215,1666.
16.2620664043,2017.,16.262190382,1953.,16.2623742027,2000.,16.2625081939,2730.
16.2670662803,2015.,16.2673213882,1957.,16.2674582405,1991.,16.2675571842,3836.
16.2722022933,2028.,16.2723431987,1964.,16.2724783821,1976.,16.2726443214,4984.
16.2771807117,2042.,16.2773473663,1980.,16.2774663372,1949.,16.2776353759,6062.
16.2821240825,2025.,16.2822983665,2004.,16.2824352188,1940.,16.2826345367,7084.
16.2871394557,2012.,16.2873576087,2020.,16.2875745697,1935.,16.2877345485,8050.
16.2921929759,1998.,16.2923193378,2031.,16.2924592895,1937.,16.2927372856,9030.
16.2972124023,1979.,16.2973413867,2032.,16.2974763317,1953.,16.2977483673,10108.
16.3022332591,1964.,16.3023832244,2031.,16.3026268882,1973.,16.3028047485,11158.
16.3074334068,1962.,16.3076193733,2022.,16.3077793521,1987.,16.3079073829,12208.
16.3125021858,1972.,16.3126314086,2006.,16.3127615852,1994.,16.3128996295,13384.
16.3174457950,1961.,16.3176560802,1991.,16.3177702827,2012.,16.3179052276,14504.
16.3225400848,1968.,16.3227863712,1968.,16.3229103488,2038.,16.3230443401,15596.
16.3270373744,1983.,16.3271902008,1943.,16.3273582859,2040.,16.3275032443,248.
16.3320589466,2001.,16.3322132034,1936.,16.3323283596,2027.,16.3325093193,1242.
16.3370502395,2016.,16.3371603889,1933.,16.3373382492,2012.,16.3374553127,2208.
16.3420620365,2030.,16.3421872062,1940.,16.3423712654,1992.,16.3425083560,3244.
16.3472302360,2030.,16.3473682804,1963.,16.3475563926,1976.,16.3476953907,4350.
16.3521991176,2024.,16.3523719711,1969.,16.3525221748,1968.,16.3528693122,5386.
16.3571813507,2018.,16.3573153419,1988.,16.3574932022,1966.,16.3576546115,6520.
16.3621154232,2010.,16.3622405929,1996.,16.3623304767,1956.,16.3625274105,7682.
16.367235939,1992.,16.3673704071,2030.,16.3675072593,1940.,16.3677423400,8760.
